CODREG;REGIONE;CODPRO;PROVINCIA;CODCOM;COMUNE;PROCOM;SEZ2011;NSEZ;ACE;CODLOC;CODASC;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;P13;P14;P15;P16;P17;P18;P19;P20;P21;P22;P23;P24;P25;P26;P27;P28;P29;P30;P31;P32;P33;P34;P35;P36;P37;P38;P39;P40;P41;P42;P43;P44;P45;P46;P47;P48;P49;P50;P51;P52;P53;P54;P55;P56;P57;P58;P59;P60;P61;P62;P64;P65;P66;P128;P129;P130;P131;P132;P135;P136;P137;P138;P139;P140;ST1;ST2;ST3;ST4;ST5;ST6;ST7;ST8;ST9;ST10;ST11;ST12;ST13;ST14;ST15;A2;A3;A5;A6;A7;A44;A46;A47;A48;PF1;PF2;PF3;PF4;PF5;PF6;PF7;PF8;PF9;E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;E11;E12;E13;E14;E15;E16;E17;E18;E19;E20;E21;E22;E23;E24;E25;E26;E27;E28;E29;E30;E31
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;28;Fontainemore;7028;70280000011;11;0;20004;;22;10;12;11;8;0;3;0;6;4;0;0;0;2;3;1;1;0;1;2;3;0;1;1;3;0;1;3;0;0;3;1;1;0;0;0;1;0;1;0;2;0;1;0;0;18;1;5;4;7;1;0;8;1;2;2;2;1;0;10;10;0;4;4;0;6;2;1;0;0;0;0;7;7;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;21;0;21;0;640;0;7;2;9;22;4;0;2;3;0;0;0;37;24;22;2;15;0;7;16;0;0;5;1;0;0;0;0;0;2;12;8;0;6;16;0;0;0;64;4;6;9;3
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;28;Fontainemore;7028;70280000014;14;0;20003;;11;4;7;4;5;1;1;0;1;3;0;0;0;1;0;1;0;0;0;2;1;1;0;2;1;2;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;0;0;10;0;3;4;3;0;0;4;0;1;2;1;0;0;5;4;1;2;2;0;4;1;1;0;0;0;0;3;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;13;0;13;0;534;0;6;1;7;11;5;0;2;0;0;0;0;29;16;15;1;10;0;5;13;0;0;2;0;0;0;0;0;0;5;7;3;2;7;5;0;1;0;43;5;5;3;2
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;28;Fontainemore;7028;70280000015;15;0;20001;;22;12;10;13;8;0;1;0;8;4;0;0;0;2;0;0;2;2;2;1;0;3;0;4;2;3;1;0;0;2;0;0;0;2;2;0;0;1;0;1;2;1;1;0;0;20;2;5;11;2;0;0;10;1;4;4;1;0;0;14;13;1;7;7;0;6;3;1;1;1;0;0;8;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;12;0;12;0;736;1;7;1;9;22;2;3;2;2;0;0;0;17;16;16;0;5;3;8;3;2;0;3;2;3;0;0;3;0;8;8;0;5;5;6;0;0;0;34;6;8;2;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;28;Fontainemore;7028;70280000024;24;0;20002;;15;9;6;8;4;0;1;2;6;2;0;0;1;1;1;0;0;1;3;1;1;1;1;1;0;2;1;0;1;1;0;0;0;1;2;0;1;1;1;0;0;1;1;0;0;13;0;1;7;5;0;0;8;0;0;5;3;0;0;7;6;1;6;5;1;6;2;2;0;0;1;1;1;5;3;1;1;1;0;1;0;0;1;0;1;0;0;0;0;0;1;6;15;0;15;0;436;2;3;2;7;15;5;1;0;0;0;1;8;15;15;15;0;10;0;5;15;0;0;0;0;0;0;0;0;0;1;9;5;1;7;7;0;0;0;37;6;5;4;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;28;Fontainemore;7028;70280000030;30;0;26612;;18;9;9;7;7;1;1;2;5;3;0;0;1;0;1;2;2;0;0;2;2;2;0;1;0;1;0;1;4;0;0;2;2;0;0;0;0;1;0;0;0;1;0;0;3;18;0;2;7;8;1;0;9;0;2;1;6;0;0;10;10;0;4;4;0;5;3;0;0;0;0;0;4;6;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;4;0;572;0;8;0;8;18;3;1;3;1;0;0;0;9;9;9;0;6;0;3;6;0;0;0;3;0;0;0;0;0;1;7;1;1;3;5;0;0;0;24;1;2;4;2
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;28;Fontainemore;7028;70280000039;39;0;40001;;31;21;10;14;7;0;6;4;11;4;0;3;3;0;3;1;0;0;1;3;0;2;3;3;3;5;2;2;3;0;3;0;0;0;1;2;0;1;2;3;2;2;2;2;1;30;1;5;10;12;2;0;20;1;2;8;7;2;0;13;13;0;9;9;0;14;9;1;1;1;0;0;8;7;12;8;3;1;0;2;1;0;1;0;2;1;0;0;0;0;3;15;48;0;48;0;1204;1;11;3;15;31;7;3;3;1;1;0;0;47;47;47;0;29;0;18;35;2;1;4;4;0;1;0;0;0;8;28;11;1;21;24;1;0;0;128;10;14;14;9
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;28;Fontainemore;7028;70280000041;41;0;40001;;59;31;28;29;25;2;1;2;16;12;1;0;2;2;4;4;4;3;0;2;2;11;3;5;3;6;2;1;7;2;2;3;3;0;0;0;1;7;1;3;0;3;1;1;4;55;2;15;21;14;3;0;28;0;6;12;8;2;0;27;25;2;14;12;2;22;10;2;4;2;1;0;11;21;15;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;59;0;59;0;1934;4;18;4;26;59;10;6;5;3;2;0;0;63;63;63;0;50;0;13;50;3;0;1;4;4;0;1;0;0;12;44;7;4;38;16;5;0;0;159;23;16;19;5
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;28;Fontainemore;7028;70280000042;42;0;40001;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;12;0;12;0;0;12;0;0;0;0;0;0;0;0;0;4;8;0;0;8;3;1;0;0;31;1;3;5;3
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;28;Fontainemore;7028;70280000044;44;0;40001;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;0;3;0;2;3;0;2;0;0;0;0;0;0;0;2;3;0;0;5;0;0;0;0;10;1;2;2;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;28;Fontainemore;7028;70280000045;45;0;40001;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;4;1;0;1;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;28;Fontainemore;7028;70280000046;46;0;40001;;24;10;14;11;13;0;0;0;4;6;0;0;0;3;0;0;1;1;2;2;1;2;1;3;2;1;1;1;3;2;0;0;0;0;1;1;0;1;0;1;0;1;1;0;2;21;6;4;4;7;0;0;8;2;1;2;3;0;0;11;11;0;4;4;0;10;4;1;2;0;1;0;5;6;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;106;0;106;0;634;2;7;0;9;24;4;1;0;3;0;1;6;98;98;96;2;76;0;20;79;5;3;3;1;0;2;2;1;1;36;54;5;18;42;33;3;0;0;221;40;30;17;9
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;28;Fontainemore;7028;70280000049;49;0;20001;;10;5;5;5;5;0;0;0;2;3;0;0;0;0;1;2;0;0;0;1;1;1;0;0;0;2;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;1;0;10;0;1;2;5;2;0;5;0;0;2;2;1;0;2;2;0;2;2;0;5;2;2;0;0;0;0;1;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;0;7;0;282;0;3;0;3;10;0;1;1;0;1;0;0;7;7;7;0;4;0;3;4;1;0;1;0;1;0;0;0;0;1;6;0;0;4;3;0;0;0;17;0;5;2;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;29;Gaby;7029;70290000001;1;0;10001;;223;110;113;79;112;6;22;4;46;56;3;3;2;6;10;4;9;11;10;11;10;16;20;19;16;20;20;11;30;3;4;2;4;8;5;5;7;9;7;10;8;11;10;7;10;217;31;81;47;47;11;0;107;16;44;23;20;4;0;98;96;1;57;56;0;105;44;11;13;7;9;4;22;52;72;32;5;2;3;2;0;1;1;0;5;0;0;0;0;0;5;118;191;0;191;0;8905;7;85;26;118;223;60;27;17;12;2;0;0;144;131;120;11;62;1;57;14;50;9;16;20;5;2;2;2;0;14;37;69;19;26;58;15;2;0;373;52;55;12;1
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;29;Gaby;7029;70290000002;2;0;10001;;154;72;82;64;63;4;17;6;29;35;1;3;4;7;8;9;0;2;5;9;8;12;18;10;9;7;15;6;29;3;2;4;0;1;2;4;2;7;12;5;5;5;6;3;11;146;22;31;36;48;9;0;69;8;17;23;17;4;0;70;65;5;41;40;1;60;22;6;2;1;2;0;18;43;50;19;2;0;0;2;0;0;0;0;1;0;0;1;0;0;2;85;128;0;128;0;6206;9;68;9;86;154;49;17;12;6;1;1;6;115;100;93;7;74;0;19;20;48;14;6;3;0;2;0;0;3;11;29;50;13;26;46;8;0;0;274;57;29;6;1
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;29;Gaby;7029;70290000003;3;0;40001;;4;3;1;2;2;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;4;0;0;0;4;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;4;3;0;0;0;1;1;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;12;0;12;0;235;0;3;0;3;4;2;1;0;0;0;0;0;16;14;11;3;10;0;1;9;2;0;0;0;0;0;0;0;0;2;2;7;2;1;7;1;0;0;32;3;4;3;1
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;29;Gaby;7029;70290000004;4;0;26603;;9;6;3;6;0;0;2;1;4;0;0;1;1;0;0;0;0;0;1;1;1;0;0;2;1;1;1;1;0;0;0;0;0;0;0;1;1;0;0;2;0;0;1;1;0;9;2;5;2;0;0;0;6;1;4;1;0;0;0;5;5;0;4;4;0;4;2;1;0;0;0;0;1;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;8;0;570;0;8;0;8;9;7;1;0;0;0;0;0;13;12;11;1;9;0;2;6;4;0;1;0;0;0;0;0;0;7;2;2;1;4;5;1;0;0;32;1;6;4;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;29;Gaby;7029;70290000005;5;0;20102;;8;4;4;2;5;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;2;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;8;1;1;2;4;0;0;4;1;0;1;2;0;0;3;3;0;1;1;0;5;3;0;0;0;2;2;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;25;0;25;0;455;0;3;2;5;8;3;1;1;0;0;0;0;27;22;21;1;20;0;1;16;5;0;0;0;0;0;0;0;0;2;8;11;3;11;7;0;0;0;46;7;13;0;1
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;29;Gaby;7029;70290000006;6;0;40001;;16;7;9;9;6;0;0;1;4;3;0;0;0;0;2;1;1;2;3;0;1;0;2;1;1;1;0;1;0;0;0;0;0;2;2;0;0;0;1;0;1;1;0;0;0;16;3;6;3;2;2;0;7;0;4;3;0;0;0;7;7;0;4;4;0;6;3;1;3;1;1;1;0;6;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;9;15;0;15;0;817;1;4;4;9;16;5;2;1;1;0;0;0;17;13;12;1;8;0;4;4;6;1;1;0;0;0;0;0;1;5;5;1;9;0;1;2;0;0;24;7;5;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;29;Gaby;7029;70290000007;7;0;40001;;2;1;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;1;0;0;0;0;1;0;1;0;0;0;0;2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;14;0;14;0;120;0;1;0;1;2;0;1;0;0;0;0;0;20;16;15;1;14;0;1;4;2;3;4;1;0;1;0;0;0;9;4;2;2;12;1;0;0;0;29;5;9;1;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;29;Gaby;7029;70290000008;8;0;40001;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;29;Gaby;7029;70290000011;11;0;40001;;25;12;13;13;6;0;5;1;8;3;0;1;0;2;0;1;2;2;0;0;2;4;5;1;0;0;1;2;3;1;0;1;1;2;0;0;0;2;2;1;0;0;0;1;1;23;1;9;10;3;0;0;11;0;4;5;2;0;0;11;11;0;6;6;0;11;4;2;3;2;0;0;2;9;6;2;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;13;36;0;36;0;1116;2;9;2;13;25;5;6;0;2;0;0;0;27;26;24;2;4;0;20;6;5;2;3;6;0;1;0;1;5;12;5;2;10;7;5;2;0;0;55;7;6;9;2
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;29;Gaby;7029;70290000012;12;0;40001;;7;3;4;2;5;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;1;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;7;1;3;0;3;0;0;3;1;1;0;1;0;0;5;5;0;2;2;0;2;1;0;0;0;0;0;4;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;17;0;17;0;173;0;3;0;3;7;1;1;0;1;0;0;0;16;12;11;1;6;0;5;2;5;2;2;0;0;0;0;0;4;2;2;3;5;0;6;0;0;0;23;9;2;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;29;Gaby;7029;70290000013;13;0;40001;;14;7;7;6;6;1;0;1;4;3;0;0;0;1;1;3;0;0;0;0;2;3;0;0;2;1;1;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1;0;0;0;13;1;4;4;3;1;0;6;0;2;3;0;1;0;7;7;0;3;3;0;2;1;0;0;0;0;0;4;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;6;0;512;0;5;1;6;14;2;2;0;2;0;0;0;8;7;7;0;2;0;5;3;1;0;0;0;0;1;0;2;0;4;3;0;3;2;1;1;0;0;18;4;1;2;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;29;Gaby;7029;70290000014;14;0;40001;;5;4;1;2;1;0;2;0;2;1;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;5;0;1;3;1;0;0;4;0;1;2;1;0;0;2;2;0;2;2;0;3;2;1;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;6;0;6;0;200;0;3;0;3;5;1;2;0;0;0;0;0;4;4;3;1;3;0;0;1;2;0;0;0;0;0;0;0;0;2;1;0;0;1;1;1;0;0;13;1;0;0;2
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;29;Gaby;7029;70290000015;15;0;40001;;6;3;3;5;0;0;0;1;3;0;0;0;0;1;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;5;1;2;2;0;0;0;3;0;1;2;0;0;0;2;1;1;2;1;1;3;1;0;1;0;2;1;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;3;9;0;9;0;163;1;1;1;3;6;1;1;1;0;0;0;0;8;8;8;0;6;0;2;6;1;0;1;0;0;0;0;0;0;3;5;0;1;4;3;0;0;0;18;0;7;1;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;29;Gaby;7029;70290000016;16;0;40001;;11;4;7;6;1;0;3;1;4;0;0;0;0;0;0;0;2;1;0;0;0;0;4;1;0;0;0;2;1;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;11;0;2;6;3;0;0;4;0;1;3;0;0;0;7;7;0;4;4;0;4;0;0;2;0;1;0;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;2;0;670;0;4;4;8;11;6;1;1;0;0;0;0;8;6;5;1;2;0;3;2;1;1;0;0;0;0;0;1;0;2;3;0;1;1;3;0;0;0;13;2;3;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;29;Gaby;7029;70290000017;17;0;40001;;3;2;1;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;3;1;1;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;14;0;14;0;210;0;2;1;3;3;3;0;0;0;0;0;0;14;14;13;1;11;0;2;2;6;1;0;1;3;0;0;0;1;6;2;4;5;3;5;0;0;0;28;2;9;2;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;30;Gignod;7030;70300000001;1;0;10003;;125;62;63;54;48;3;16;4;32;24;1;3;2;4;3;4;8;7;6;9;8;12;10;9;9;9;6;4;17;3;3;2;6;3;4;3;5;5;5;5;4;4;3;2;5;120;6;44;44;23;3;0;58;3;21;25;7;2;0;69;65;2;38;36;1;45;16;3;6;3;2;0;23;45;34;13;10;6;7;2;1;5;0;1;8;0;2;0;0;0;10;61;12;0;12;0;4763;12;39;10;61;120;29;17;6;7;1;1;6;61;50;34;16;19;14;1;2;5;6;2;6;2;9;0;2;1;17;13;3;10;14;7;3;0;0;81;9;17;8;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;30;Gignod;7030;70300000002;2;0;10002;;207;112;95;113;64;6;15;9;65;32;3;6;6;15;16;7;4;5;13;21;25;21;13;14;15;15;9;7;7;8;9;4;4;3;7;10;16;11;8;5;11;4;7;2;3;188;31;49;65;27;16;0;100;14;25;43;12;6;0;109;103;6;67;62;5;60;24;13;5;4;9;4;36;86;33;16;26;15;10;11;5;6;6;3;14;8;2;2;0;0;26;97;57;0;57;0;7876;31;62;4;97;203;40;23;21;11;2;0;0;117;115;85;30;54;26;5;46;4;4;4;6;10;9;1;1;10;38;32;5;43;24;15;3;0;0;156;80;2;2;1
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;30;Gignod;7030;70300000003;3;0;10004;;158;63;95;68;64;3;19;4;29;31;1;2;0;6;17;12;7;7;2;12;11;23;16;12;5;7;7;3;11;2;5;8;2;4;1;3;5;12;7;6;2;1;4;1;0;151;28;39;43;24;17;0;61;9;16;22;9;5;0;81;79;2;42;42;0;42;6;11;9;2;5;1;43;60;17;3;16;6;6;9;1;3;3;0;11;5;0;0;0;0;16;70;14;0;14;0;6552;11;52;7;70;158;27;15;14;12;1;1;6;60;52;46;6;17;27;2;8;6;7;5;8;3;1;2;6;3;15;25;3;19;15;10;2;0;0;90;13;23;10;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;30;Gignod;7030;70300000004;4;0;10004;;294;144;150;138;115;1;25;15;76;61;1;3;3;25;15;18;14;9;11;18;35;31;26;15;13;12;12;15;25;14;8;6;7;6;4;8;19;16;13;9;8;6;3;11;6;266;26;92;77;46;24;1;128;9;47;43;19;10;0;148;144;4;80;77;3;88;36;10;12;6;12;8;56;126;54;22;28;13;11;14;3;2;9;2;17;6;5;0;0;0;28;110;7;0;7;0;9434;16;78;16;110;278;35;27;16;23;6;3;19;81;69;55;14;37;18;0;6;10;9;6;5;5;5;3;6;0;31;18;6;27;9;14;5;0;0;120;13;29;13;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;30;Gignod;7030;70300000005;5;0;20007;;20;12;8;9;10;0;1;0;6;5;0;1;0;2;1;0;1;2;1;1;1;1;1;3;2;1;0;2;1;1;0;0;1;2;0;0;1;1;0;3;1;0;0;1;1;18;0;5;8;3;1;1;11;0;4;5;1;0;1;10;9;1;7;6;1;7;4;2;1;1;2;2;4;7;2;1;9;5;5;4;0;3;2;0;9;0;0;0;0;0;9;7;5;0;5;0;444;2;5;0;7;20;2;1;1;2;1;0;0;25;14;7;7;5;1;1;4;1;1;0;0;0;0;0;1;0;4;3;0;3;1;3;0;0;0;14;1;4;2;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;30;Gignod;7030;70300000006;6;0;20002;;15;10;5;6;4;0;5;0;3;3;0;4;0;0;0;0;1;0;1;1;1;1;1;0;0;1;0;1;7;0;0;0;1;0;1;1;0;1;1;0;0;1;0;1;3;15;1;5;2;7;0;0;10;1;3;2;4;0;0;5;5;0;4;4;0;10;6;0;0;0;1;1;1;3;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;11;0;686;0;11;0;11;15;8;2;1;0;0;0;0;44;22;16;6;15;1;0;6;4;1;3;2;0;0;0;0;0;8;8;0;11;4;1;0;0;0;22;2;11;3;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;30;Gignod;7030;70300000007;7;0;20008;;42;22;20;24;14;0;2;2;13;7;0;0;2;4;1;4;1;1;3;6;3;2;6;3;4;1;1;1;1;4;0;2;1;0;0;3;1;1;4;2;2;1;0;1;0;38;7;9;14;6;2;0;18;1;6;7;3;1;0;23;23;0;11;11;0;10;5;2;2;1;1;1;10;16;5;3;7;4;4;3;0;2;2;0;7;0;0;0;0;0;7;20;19;0;19;0;1603;9;6;5;20;42;6;7;6;1;0;0;0;36;31;26;5;24;2;0;5;11;5;0;2;2;1;0;0;0;13;12;1;15;9;2;0;0;0;39;1;17;8;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;30;Gignod;7030;70300000008;8;0;20011;;56;27;29;28;21;1;3;3;12;12;0;2;1;5;6;3;4;2;3;8;5;2;7;5;2;1;1;0;2;3;1;1;2;1;1;5;1;2;5;1;1;0;1;0;2;49;1;11;21;7;7;2;23;0;3;12;5;2;1;24;22;1;14;14;0;18;8;7;4;2;4;4;9;15;3;2;26;15;14;10;2;7;7;1;1;24;1;0;0;0;26;24;3;0;3;0;1517;8;11;6;25;56;10;7;4;2;1;1;7;23;20;11;9;8;2;1;6;2;1;0;0;0;0;2;0;1;6;3;1;2;4;3;2;0;0;32;2;5;3;1
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;30;Gignod;7030;70300000009;9;0;20012;;41;17;24;21;13;2;4;1;9;7;0;1;0;1;3;1;3;1;3;2;3;6;2;3;1;2;3;2;5;0;1;0;1;0;1;1;2;2;2;2;0;0;2;1;2;39;7;6;15;8;3;0;17;3;1;7;5;1;0;17;16;0;10;10;0;19;6;1;4;1;2;0;5;14;12;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;12;0;12;0;1712;3;14;3;20;41;7;6;6;1;0;0;0;29;20;18;2;10;6;2;10;0;1;1;0;1;1;0;4;2;7;9;0;10;6;1;1;0;0;32;5;11;1;1
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;30;Gignod;7030;70300000010;10;0;10003;;22;9;13;10;8;2;1;1;5;4;0;0;0;3;0;0;0;1;2;2;2;1;0;5;0;0;0;2;4;1;0;0;0;0;0;1;2;1;0;2;0;0;0;0;2;19;0;8;6;5;0;0;8;0;4;2;2;0;0;10;10;0;6;6;0;9;2;2;1;0;0;0;3;8;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;0;4;0;785;3;6;0;9;22;1;4;3;1;0;0;0;16;14;8;6;8;0;0;8;0;0;0;0;0;0;0;0;0;2;6;0;3;4;1;0;0;0;14;3;5;0;0
2;Valle d'Aosta/Vallée d'Aoste;7;Valle d'Aosta/Vallée d'Aoste;30;Gignod;7030;70300000011;11;0;20005;;26;14;12;11;14;0;1;0;7;7;0;0;0;3;1;0;2;1;1;0;3;0;5;1;0;0;1;5;3;1;1;0;1;1;1;0;1;0;3;1;0;0;1;1;2;22;0;8;8;6;0;0;12;0;5;5;2;0;0;12;12;0;7;7;0;10;5;1;1;1;0;0;5;11;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;8;0;8;0;896;0;8;3;11;26;3;5;0;2;1;0;0;18;17;12;5;9;3;0;8;1;0;1;0;0;1;0;1;0;5;7;0;5;7;0;0;0;0;19;1;9;2;0
